qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_sec,q2_sec,q3_sec
2037,224,49,15,15,9,1:34.494,,,94.494,,
2038,224,63,25,19,10,1:34.832,,,94.832,,
2039,224,44,27,9,11,1:35.330,,,95.33,,
2040,224,50,29,17,12,1:35.338,,,95.338,,
2041,224,14,1,8,13,1:35.351,,,95.351,,
2042,224,65,15,14,14,1:35.453,,,95.453,,
2043,224,79,25,18,15,1:35.715,,,95.715,,
2044,224,21,18,21,16,1:35.898,,,95.898,,
2045,224,83,18,20,17,1:36.109,,,96.10900000000001,,
2046,224,73,29,16,18,1:36.198,,,96.19800000000001,,
2047,224,84,17,12,19,1:36.286,,,96.286,,
2048,224,64,27,10,20,1:36.298,,,96.298,,
2049,225,71,3,5,1,1:18.111,,,78.111,,
2050,225,22,17,11,2,1:19.092,,,79.092,,
2051,225,35,3,6,3,1:19.254,,,79.254,,
2052,225,30,6,1,4,1:19.474,,,79.474,,
2053,225,55,22,3,5,1:19.484,,,79.48400000000001,,
2054,225,84,17,12,6,1:19.519,,,79.519,,
2055,225,57,1,7,7,1:19.607,,,79.607,,
2056,225,77,22,4,8,1:19.762,,,79.762,,
2057,225,49,15,15,9,1:19.799,,,79.799,,
2058,225,56,6,2,10,1:19.951,,,79.951,,
2059,225,63,25,19,11,1:20.000,,,80.0,,
2060,225,65,15,14,12,1:20.144,,,80.144,,
2061,225,50,29,17,13,1:20.157,,,80.157,,
2062,225,14,1,8,14,1:20.167,,,80.167,,
2063,225,44,27,9,15,1:20.426,,,80.426,,
2064,225,79,25,18,16,1:20.427,,,80.42699999999999,,
2065,225,73,29,16,17,1:20.440,,,80.44,,
2066,225,83,18,20,18,1:21.491,,,81.491,,
2067,225,69,28,22,19,1:23.174,,,83.174,,
2068,225,85,28,23,20,1:23.454,,,83.45400000000001,,
2069,225,58,18,21,21,,,,,,
2070,225,64,27,10,22,,,,,,
2071,226,71,3,5,1,1:30.346,,,90.346,,
2072,226,30,6,1,2,1:30.598,,,90.598,,
2073,226,35,3,6,3,1:30.907,,,90.907,,
2074,226,55,22,3,4,1:31.038,,,91.038,,
2075,226,77,22,4,5,1:31.262,,,91.262,,
2076,226,22,17,11,6,1:31.404,,,91.404,,
2077,226,50,29,17,7,1:31.615,,,91.615,,
2078,226,57,1,7,8,1:31.801,,,91.801,,
2079,226,14,1,8,9,1:32.001,,,92.001,,
2080,226,56,6,2,10,1:32.058,,,92.05799999999999,,
2081,226,49,15,15,11,1:32.130,,,92.13,,
2082,226,44,27,9,12,1:32.177,,,92.17699999999999,,
2083,226,79,25,18,13,1:32.407,,,92.407,,
2084,226,58,18,21,14,1:32.502,,,92.50200000000001,,
2085,226,84,17,12,15,1:32.696,,,92.696,,
2086,226,63,25,19,16,1:32.903,,,92.90299999999999,,
2087,226,65,15,14,17,1:33.256,,,93.256,,
2088,226,64,27,10,18,1:33.424,,,93.424,,
2089,226,83,18,20,19,1:33.727,,,93.727,,
2090,226,73,29,16,20,1:33.752,,,93.75200000000001,,
2091,226,69,28,22,21,1:34.830,,,94.83,,
2092,226,85,28,23,22,1:35.651,,,95.65100000000001,,
2093,227,71,3,5,1,1:18.941,,,78.941,,
2094,227,35,3,6,2,1:19.721,,,79.721,,
2095,227,30,6,1,3,1:20.149,,,80.149,,
2096,227,55,22,3,4,1:20.711,,,80.711,,
2097,227,22,17,11,5,1:20.818,,,80.818,,
2098,227,14,1,8,6,1:20.888,,,80.888,,
2099,227,56,6,2,7,1:20.931,,,80.931,,
2100,227,77,22,4,8,1:21.054,,,81.054,,
2101,227,57,1,7,9,1:21.078,,,81.078,,
2102,227,49,15,15,10,1:21.113,,,81.113,,
2103,227,84,17,12,11,1:21.177,,,81.17699999999999,,
2104,227,65,15,14,12,1:21.210,,,81.21000000000001,,
2105,227,50,29,17,13,1:21.367,,,81.367,,
2106,227,63,25,19,14,1:21.458,,,81.458,,
2107,227,44,27,9,15,1:21.509,,,81.509,,
2108,227,79,25,18,16,1:21.812,,,81.812,,
2109,227,64,27,10,17,1:22.733,,,82.733,,
2110,227,21,18,21,18,1:22.921,,,82.92099999999999,,
2111,227,83,18,20,19,1:23.139,,,83.139,,
2112,227,73,29,16,20,1:23.620,,,83.62,,
2113,228,30,6,1,1,1:26.890,,,86.89,,
2114,228,71,3,5,2,1:27.105,,,87.105,,
2115,228,35,3,6,3,1:27.220,,,87.22,,
2116,228,14,1,8,4,1:27.688,,,87.688,,
2117,228,55,22,3,5,1:28.009,,,88.009,,
2118,228,56,6,2,6,1:28.205,,,88.205,,
2119,228,77,22,4,7,1:28.336,,,88.336,,
2120,228,63,25,19,8,1:28.423,,,88.423,,
2121,228,22,17,11,9,1:28.632,,,88.632,,
2122,228,49,15,15,10,1:28.785,,,88.785,,
2123,228,57,1,7,11,1:29.079,,,89.07900000000001,,
2125,228,44,27,9,12,1:29.472,,,89.47200000000001,,
2126,228,50,29,17,13,1:29.539,,,89.539,,
2127,228,65,15,14,14,1:29.541,,,89.541,,
2128,228,79,25,18,15,1:29.892,,,89.892,,
2129,228,64,27,10,16,1:29.989,,,89.989,,
2130,228,83,18,20,17,1:30.471,,,90.471,,
2131,228,21,18,21,18,1:30.814,,,90.814,,
2132,228,73,29,16,19,1:31.316,,,91.316,,
2133,228,69,28,22,20,1:32.037,,,92.037,,
2134,229,30,6,1,1,1:20.356,,,80.356,,
2135,229,71,3,5,2,1:20.866,,,80.866,,
2136,229,55,22,3,3,1:20.918,,,80.918,,
2137,229,77,22,4,4,1:21.067,,,81.06700000000001,,
2138,229,14,1,8,5,1:21.460,,,81.46000000000001,,
2139,229,22,17,11,6,1:21.504,,,81.504,,
2140,229,56,6,2,7,1:21.542,,,81.542,,
2141,229,57,1,7,8,1:21.688,,,81.688,,
2142,229,49,15,15,9,1:21.929,,,81.929,,
2143,229,35,3,6,10,1:21.963,,,81.963,,
2144,229,63,25,19,11,1:22.235,,,82.235,,
2145,229,50,29,17,12,1:22.327,,,82.327,,
2146,229,65,15,14,13,1:22.346,,,82.346,,
2147,229,44,27,9,14,1:22.358,,,82.358,,
2148,229,79,25,18,15,1:22.460,,,82.46000000000001,,
2149,229,84,17,12,16,1:22.519,,,82.519,,
2150,229,64,27,10,17,1:22.682,,,82.682,,
2151,229,21,18,21,18,1:22.684,,,82.684,,
2152,229,83,18,20,19,1:23.350,,,83.35,,
2153,229,73,29,16,20,1:24.976,,,84.976,,
2154,229,69,28,22,21,1:25.059,,,85.059,,
2155,229,85,28,23,22,1:25.393,,,85.393,,
2156,230,71,3,5,1,1:20.650,,,80.65,,
2157,230,35,3,6,2,1:21.084,,,81.084,,
2158,230,30,6,1,3,1:21.587,,,81.587,,
2159,230,55,22,3,4,1:22.061,,,82.061,,
2160,230,77,22,4,5,1:22.125,,,82.125,,
2161,230,56,6,2,6,1:22.333,,,82.333,,
2162,230,22,17,11,7,1:22.379,,,82.379,,
2163,230,44,27,9,8,1:22.685,,,82.685,,
2164,230,65,15,14,9,1:23.027,,,83.027,,
2165,230,57,1,7,10,1:23.070,,,83.07,,
2166,230,49,15,15,11,1:23.195,,,83.195,,
2167,230,63,25,19,12,1:23.224,,,83.224,,
2168,230,50,29,17,13,1:23.371,,,83.371,,
2169,230,14,1,8,14,1:23.416,,,83.416,,
2170,230,84,17,12,15,1:23.438,,,83.438,,
2171,230,79,25,18,16,1:24.401,,,84.401,,
2172,230,64,27,10,17,1:24.468,,,84.468,,
2173,230,83,18,20,18,1:25.274,,,85.274,,
2174,230,21,18,21,19,1:25.531,,,85.531,,
2175,230,73,29,16,20,1:25.621,,,85.621,,
2176,240,71,3,5,1,1:20.081,,,80.081,,
2177,240,30,22,1,2,1:20.382,,,80.382,,
2178,240,14,3,6,3,1:20.422,,,80.422,,
2179,240,65,22,2,4,1:20.888,,,80.888,,
2180,240,77,6,28,5,1:20.906,,,80.906,,
2181,240,55,6,27,6,1:21.041,,,81.041,,
2182,240,57,1,8,7,1:21.399,,,81.399,,
2183,240,56,17,15,8,1:21.749,,,81.749,,
2184,240,87,1,7,9,1:21.779,,,81.779,,
2185,240,44,27,26,10,1:21.914,,,81.914,,
2186,240,79,25,3,11,1:22.325,,,82.325,,
2187,240,63,25,4,12,1:22.416,,,82.416,,
2188,240,81,29,9,13,1:22.468,,,82.468,,
2189,240,49,15,30,14,1:22.872,,,82.872,,
2190,240,88,27,25,15,1:22.971,,,82.971,,
2191,240,22,17,14,16,1:22.975,,,82.975,,
2192,240,94,18,23,17,1:24.383,,,84.383,,
2193,240,69,18,24,18,1:24.443,,,84.443,,
2194,240,91,15,29,19,1:24.723,,,84.723,,
2195,240,92,30,16,20,1:25.127,,,85.127,,
2196,240,89,29,10,21,1:25.225,,,85.225,,
2197,240,85,30,17,22,1:25.886,,,85.886,,
2198,240,90,28,22,23,1:26.269,,,86.269,,
2199,240,50,31,12,24,1:27.323,,,87.32300000000001,,
2200,240,64,28,21,25,1:27.792,,,87.792,,
2201,240,93,31,11,26,1:28.106,,,88.106,,
2202,241,14,3,6,1,1:53.241,,,113.241,,
2203,241,71,3,5,2,1:54.057,,,114.057,,
2204,241,30,22,1,3,1:54.272,,,114.27199999999999,,
2205,241,56,17,15,4,1:54.381,,,114.381,,
2206,241,57,1,8,5,1:54.529,,,114.529,,
2207,241,55,6,27,6,1:54.637,,,114.637,,
2208,241,63,25,4,7,1:54.757,,,114.757,,
2209,241,77,6,28,8,1:55.276,,,115.27600000000001,,
2210,241,49,15,30,9,1:55.583,,,115.583,,
2211,241,22,17,14,10,1:56.114,,,116.114,,
2212,241,65,22,6,11,1:57.068,,,117.068,,
2213,241,81,29,9,12,1:57.092,,,117.092,,
2214,241,69,18,24,13,1:57.167,,,117.167,,
2215,241,50,31,12,14,1:57.231,,,117.231,,
2216,241,79,25,3,15,1:57.484,,,117.48400000000001,,
2217,241,94,18,23,16,1:58.066,,,118.066,,
2218,241,87,1,7,17,1:58.660,,,118.66,,
2219,241,44,27,26,18,1:58.824,,,118.824,,
2220,241,88,27,25,19,1:58.882,,,118.882,,
2221,241,93,31,11,20,1:59.539,,,119.539,,
2222,241,91,15,29,21,2:00.751,,,120.751,,
2223,241,85,30,17,22,2:01.763,,,121.763,,
2224,241,92,30,16,23,2:04.050,,,124.05,,
2225,241,90,28,22,24,2:04.481,,,124.481,,
2226,241,64,28,21,25,2:05.932,,,125.932,,
2227,241,89,29,10,26,2:07.298,,,127.298,,
2228,242,30,22,1,1,1:27.274,,,87.274,,
2229,242,77,6,28,2,1:27.282,,,87.282,,
2230,242,14,3,6,3,1:27.459,,,87.459,,
2231,242,71,3,5,4,1:27.512,,,87.512,,
2232,242,55,6,27,5,1:27.813,,,87.813,,
2233,242,57,1,8,6,1:28.343,,,88.343,,
2234,242,56,17,15,7,1:28.516,,,88.51599999999999,,
2235,242,65,22,6,8,1:29.350,,,89.35,,
2236,242,95,1,7,9,1:29.517,,,89.517,,
2237,242,22,17,14,10,1:29.551,,,89.551,,
2238,242,81,29,9,11,1:29.582,,,89.582,,
2239,242,44,27,26,12,1:30.760,,,90.76,,
2240,242,63,25,4,13,1:31.035,,,91.035,,
2241,242,49,15,30,14,1:31.358,,,91.358,,
2242,242,79,25,3,15,1:31.630,,,91.63,,
2243,242,88,27,25,16,1:31.913,,,91.913,,
2244,242,50,31,12,17,1:32.156,,,92.156,,
2245,242,94,18,23,18,1:32.445,,,92.445,,
2246,242,89,29,10,19,1:32.710,,,92.71000000000001,,
2247,242,69,18,24,20,1:33.071,,,93.071,,
2248,242,91,15,29,21,1:33.494,,,93.494,,
2249,242,92,30,16,22,1:33.892,,,93.892,,
2250,242,93,31,11,23,1:33.965,,,93.965,,
2251,242,85,30,17,24,1:35.169,,,95.169,,
2252,242,90,28,22,25,1:36.065,,,96.065,,
2253,242,64,28,21,26,1:36.624,,,96.624,,
2254,243,30,22,1,1,1:21.452,,,81.452,,
2255,243,55,6,27,2,1:22.052,,,82.05199999999999,,
2256,243,77,6,28,3,1:22.071,,,82.071,,
2257,243,14,3,6,4,1:22.332,,,82.332,,
2258,243,71,3,5,5,1:22.349,,,82.349,,
2259,243,56,17,15,6,1:23.352,,,83.352,,
2260,243,65,22,2,7,1:23.536,,,83.536,,
2261,243,22,17,14,8,1:23.705,,,83.705,,
2262,243,57,1,8,9,1:23.833,,,83.833,,
2263,243,95,1,7,10,1:23.927,,,83.92699999999999,,
2264,243,84,27,25,11,1:24.727,,,84.727,,
2265,243,49,15,30,12,1:24.802,,,84.80199999999999,,
2266,243,63,25,4,13,1:24.971,,,84.971,,
2267,243,81,29,9,14,1:25.053,,,85.053,,
2268,243,44,27,26,15,1:25.204,,,85.20400000000001,,
2269,243,50,31,12,16,1:25.827,,,85.827,,
2270,243,79,25,3,17,1:25.946,,,85.946,,
2271,243,89,29,10,18,1:26.059,,,86.059,,
2272,243,94,18,23,19,1:26.619,,,86.619,,
2273,243,91,15,29,20,1:27.007,,,87.007,,
2274,243,69,18,24,21,1:27.345,,,87.345,,
2275,243,93,31,11,22,1:27.575,,,87.575,,
2276,243,85,30,17,23,1:28.094,,,88.094,,
2277,243,92,30,16,24,1:28.598,,,88.598,,
2278,243,90,28,22,25,1:28.963,,,88.963,,
2279,243,64,28,21,26,1:29.540,,,89.53999999999999,,
2280,244,71,3,5,1,1:21.952,,,81.952,,
2281,244,30,22,1,2,1:22.742,,,82.742,,
2282,244,14,3,6,3,1:23.109,,,83.10900000000001,,
2283,244,77,6,28,4,1:23.220,,,83.22,,
2284,244,55,6,27,5,1:23.754,,,83.754,,
2285,244,57,1,8,6,1:23.857,,,83.857,,
2286,244,65,22,2,7,1:23.885,,,83.885,,
2287,244,84,27,26,8,1:24.447,,,84.447,,
2288,244,56,17,15,9,1:24.857,,,84.857,,
2289,244,87,1,7,10,1:24.933,,,84.93299999999999,,
2290,244,22,17,14,11,1:25.081,,,85.081,,
2291,244,44,27,26,12,1:25.125,,,85.125,,
2292,244,81,29,9,13,1:25.447,,,85.447,,
2293,244,49,15,30,14,1:25.661,,,85.661,,
2294,244,79,25,3,15,1:25.808,,,85.80799999999999,,
2295,244,69,18,24,16,1:25.969,,,85.969,,
2296,244,63,25,4,17,1:26.473,,,86.473,,
2297,244,94,18,23,18,1:26.913,,,86.913,,
2298,244,96,15,29,19,1:27.145,,,87.145,,
2299,244,93,31,11,20,1:28.337,,,88.337,,
2300,244,92,30,16,21,1:29.039,,,89.039,,
2301,244,64,28,21,22,1:29.244,,,89.244,,
2302,244,50,31,12,23,1:29.391,,,89.39099999999999,,
2303,244,90,28,22,24,1:29.608,,,89.608,,
2304,244,85,30,17,25,1:30.149,,,90.149,,
2305,244,89,29,10,26,1:31.542,,,91.542,,
2306,245,30,22,1,1,1:27.661,,,87.661,,
2307,245,71,3,5,2,1:28.039,,,88.039,,
2308,245,14,3,6,3,1:28.091,,,88.09100000000001,,
2309,245,77,6,28,4,1:28.189,,,88.189,,
2310,245,55,6,27,5,1:28.474,,,88.474,,
2311,245,65,22,2,6,1:28.498,,,88.498,,
2312,245,57,1,8,7,1:28.910,,,88.91,,
2313,245,56,17,15,8,1:29.021,,,89.021,,
2314,245,22,17,14,9,1:29.171,,,89.17099999999999,,
2315,245,87,1,7,10,1:29.641,,,89.64099999999999,,
2316,245,44,27,26,11,1:29.809,,,89.809,,
2317,245,49,15,30,12,1:30.017,,,90.017,,
2318,245,81,29,9,13,1:30.159,,,90.15899999999999,,
2319,245,84,27,25,14,1:30.255,,,90.255,,
2320,245,63,25,4,15,1:30.657,,,90.657,,
2321,245,79,25,3,16,1:31.382,,,91.382,,
2322,245,94,18,23,17,1:31.445,,,91.445,,
2323,245,96,15,29,18,1:31.838,,,91.838,,
2324,245,69,18,24,19,1:31.853,,,91.85300000000001,,
2325,245,92,30,16,20,1:32.841,,,92.84100000000001,,
2326,245,85,30,17,21,1:32.894,,,92.894,,
2327,245,89,29,10,22,1:32.995,,,92.995,,
2328,245,90,28,22,23,1:34.000,,,94.0,,
2329,245,64,28,21,24,1:34.982,,,94.982,,
2330,246,71,3,5,1,1:17.225,,,77.225,,
2331,246,30,22,1,2,1:17.512,,,77.512,,
2332,246,14,3,6,3,1:17.925,,,77.925,,
2333,246,55,6,27,4,1:18.761,,,78.761,,
2334,246,22,17,14,5,1:18.810,,,78.81,,
2335,246,44,27,26,6,1:19.047,,,79.047,,
2336,246,77,6,28,7,1:19.051,,,79.051,,
2337,246,57,1,8,8,1:19.238,,,79.238,,
2338,246,84,27,25,9,1:19.384,,,79.384,,
2339,246,65,22,2,10,1:19.555,,,79.555,,
2340,246,56,17,15,11,1:19.845,,,79.845,,
2341,246,49,15,30,12,1:20.309,,,80.309,,
2342,246,87,1,7,13,1:20.527,,,80.527,,
2343,246,63,25,4,14,1:20.796,,,80.79599999999999,,
2344,246,96,15,29,15,1:20.943,,,80.943,,
2345,246,81,29,9,16,1:21.076,,,81.076,,
2346,246,69,18,24,17,1:21.323,,,81.32300000000001,,
2347,246,89,29,10,18,1:21.894,,,81.894,,
2348,246,79,25,3,19,1:21.930,,,81.93,,
2349,246,94,18,23,20,1:22.104,,,82.104,,
2350,246,85,30,17,21,1:23.466,,,83.46600000000001,,
2351,246,92,30,16,22,1:23.647,,,83.64699999999999,,
2352,246,64,28,21,23,1:24.184,,,84.184,,
2353,246,90,28,22,24,1:24.865,,,84.865,,
2354,247,71,3,5,1,1:28.124,,,88.124,,
2355,247,30,22,1,2,1:28.397,,,88.39699999999999,,
2356,247,14,3,6,3,1:28.947,,,88.947,,
2357,247,77,6,28,4,1:29.657,,,89.657,,
2358,247,65,22,2,5,1:29.867,,,89.867,,
2359,247,55,6,27,6,1:29.874,,,89.874,,
2360,247,56,17,15,7,1:30.083,,,90.083,,
2361,247,57,1,8,8,1:30.140,,,90.14,,
2362,247,22,17,14,9,1:30.354,,,90.354,,
2363,247,87,1,7,10,1:30.453,,,90.453,,
2364,247,84,27,25,11,1:30.946,,,90.946,,
2365,247,49,15,30,12,1:31.602,,,91.602,,
2366,247,44,27,26,13,1:31.842,,,91.842,,
2367,247,79,25,3,14,1:32.087,,,92.087,,
2368,247,94,18,23,15,1:32.259,,,92.259,,
2369,247,96,15,29,16,1:33.166,,,93.166,,
2370,247,97,29,9,17,1:34.154,,,94.154,,
2371,247,69,18,24,18,1:34.556,,,94.556,,
2372,247,89,29,10,19,1:35.323,,,95.32300000000001,,
2373,247,64,28,21,20,1:36.023,,,96.023,,
2374,247,92,30,16,21,1:36.076,,,96.076,,
2375,247,90,28,22,22,1:36.651,,,96.65100000000001,,
2376,247,63,25,3,23,1:48.639,,,108.63900000000001,,
2377,247,85,30,17,24,1:52.398,,,112.398,,
2378,248,71,3,5,1,1:44.385,,,104.38499999999999,,
2379,248,30,22,1,2,1:44.465,,,104.465,,
2380,248,14,3,6,3,1:44.540,,,104.53999999999999,,
2381,248,77,6,28,4,1:45.553,,,105.553,,
2382,248,22,17,14,5,1:45.765,,,105.765,,
2383,248,56,17,15,6,1:45.846,,,105.846,,
2384,248,57,1,8,7,1:45.849,,,105.84899999999999,,
2385,248,87,1,7,8,1:46.221,,,106.221,,
2386,248,65,22,2,9,1:46.315,,,106.315,,
2387,248,55,6,27,10,1:46.356,,,106.356,,
2388,248,49,15,30,11,1:46.801,,,106.801,,
2389,248,44,27,26,12,1:47.372,,,107.372,,
2390,248,63,25,4,13,1:47.507,,,107.507,,
2391,248,96,15,29,14,1:47.636,,,107.636,,
2392,248,97,29,9,15,1:48.093,,,108.093,,
2393,248,69,18,24,16,1:49.302,,,109.30199999999999,,
2394,248,79,25,3,17,1:49.402,,,109.402,,
2395,248,88,27,25,18,1:49.716,,,109.71600000000001,,
2396,248,89,29,10,19,1:49.892,,,109.892,,
2397,248,94,18,23,20,1:49.990,,,109.99000000000001,,
2398,248,64,28,21,21,1:52.961,,,112.961,,
2399,248,90,28,22,22,1:53.405,,,113.405,,
2400,248,85,30,17,23,1:53.492,,,113.49199999999999,,
2401,248,86,30,16,24,1:54.625,,,114.625,,
2402,249,71,3,5,1,1:16.982,,,76.982,,
2403,249,14,3,6,2,1:17.366,,,77.366,,
2404,249,30,22,1,3,1:17.558,,,77.55799999999999,,
2405,249,77,6,28,4,1:18.059,,,78.059,,
2406,249,57,1,8,5,1:18.363,,,78.363,,
2407,249,55,6,27,6,1:18.968,,,78.968,,
2408,249,56,17,15,7,1:19.499,,,79.499,,
2409,249,84,27,25,8,1:19.748,,,79.748,,
2410,249,65,22,2,9,1:20.072,,,80.072,,
2411,249,44,27,26,10,1:20.160,,,80.16,,
2412,249,49,15,30,11,1:20.413,,,80.413,,
2413,249,69,18,24,12,1:20.543,,,80.543,,
2414,249,87,1,7,13,1:20.640,,,80.64,,
2415,249,22,17,14,14,1:20.902,,,80.902,,
2416,249,83,18,23,15,1:21.156,,,81.156,,
2417,249,63,25,4,16,1:21.624,,,81.624,,
2418,249,79,25,3,17,1:21.702,,,81.702,,
2419,249,89,29,10,18,1:22.081,,,82.081,,
2420,249,96,15,29,19,1:22.161,,,82.161,,
2421,249,97,29,9,20,1:23.275,,,83.275,,
2422,249,90,28,22,21,1:24.351,,,84.351,,
2423,249,85,30,17,22,1:24.371,,,84.371,,
2424,249,64,28,21,23,1:24.695,,,84.695,,
2425,249,86,30,16,24,1:26.570,,,86.57,,
2426,250,77,6,28,1,1:54.392,,,114.392,,
2427,250,55,6,27,2,1:54.631,,,114.631,,
2428,250,57,1,8,3,1:55.435,,,115.435,,
2429,250,65,22,2,4,1:56.085,,,116.08500000000001,,
2430,250,14,3,6,5,1:56.254,,,116.25399999999999,,
2431,250,87,1,7,6,1:56.622,,,116.622,,
2432,250,56,17,15,7,1:57.001,,,117.001,,
2433,250,71,3,5,8,1:57.768,,,117.768,,
2434,250,44,27,26,9,1:58.021,,,118.021,,
2435,250,49,15,30,10,1:58.148,,,118.148,,
2436,250,63,25,4,11,1:58.224,,,118.22399999999999,,
2437,250,22,17,14,12,1:58.293,,,118.293,,
2438,250,84,27,26,13,1:58.314,,,118.314,,
2439,250,96,15,29,14,1:58.356,,,118.356,,
2440,250,79,25,3,15,1:58.551,,,118.551,,
2441,250,30,22,1,16,1:59.079,,,119.07900000000001,,
2442,250,83,18,23,17,1:59.256,,,119.256,,
2443,250,89,29,10,18,2:00.990,,,120.99,,
2444,250,69,18,24,19,2:01.013,,,121.013,,
2445,250,97,29,9,20,2:01.685,,,121.685,,
2446,250,85,30,17,21,2:02.405,,,122.405,,
2447,250,90,28,22,22,2:03.817,,,123.81700000000001,,
2448,250,86,30,16,23,2:06.407,,,126.407,,
2449,250,64,28,21,24,2:09.537,,,129.537,,
2450,251,14,3,6,1,1:24.462,,,84.462,,
2451,251,30,22,1,2,1:25.026,,,85.026,,
2452,251,77,6,28,3,1:25.353,,,85.35300000000001,,
2453,251,71,3,5,4,1:25.699,,,85.699,,
2454,251,55,6,27,5,1:25.707,,,85.707,,
2455,251,22,17,14,6,1:25.919,,,85.919,,
2456,251,57,1,8,7,1:25.920,,,85.92,,
2457,251,65,22,2,8,1:26.433,,,86.43299999999999,,
2458,251,87,1,7,9,1:26.472,,,86.47200000000001,,
2459,251,49,15,30,10,1:26.541,,,86.541,,
2460,251,84,27,26,11,1:27.067,,,87.06700000000001,,
2461,251,56,17,15,12,1:27.271,,,87.271,,
2462,251,44,27,26,13,1:27.384,,,87.384,,
2463,251,96,15,29,14,1:28.741,,,88.741,,
2464,251,97,29,9,15,1:28.870,,,88.87,,
2465,251,63,25,4,16,1:29.028,,,89.02799999999999,,
2466,251,79,25,3,17,1:29.287,,,89.287,,
2467,251,69,18,24,18,1:29.559,,,89.559,,
2468,251,83,18,23,19,1:29.936,,,89.936,,
2469,251,89,29,10,20,1:30.515,,,90.515,,
2470,251,85,30,17,21,1:30.721,,,90.721,,
2471,251,90,28,22,22,1:30.834,,,90.834,,
2472,251,64,28,21,23,1:32.102,,,92.102,,
2473,251,86,30,16,24,1:32.470,,,92.47,,
2474,252,14,3,6,1,1:20.537,,,80.537,,
2475,252,71,3,5,2,1:20.905,,,80.905,,
2476,252,30,22,1,3,1:21.301,,,81.301,,
2477,252,77,6,28,4,1:21.970,,,81.97,,
2478,252,49,15,30,5,1:22.226,,,82.226,,
2479,252,65,22,2,6,1:22.322,,,82.322,,
2480,252,55,6,27,7,1:22.391,,,82.39099999999999,,
2481,252,22,17,14,8,1:22.538,,,82.538,,
2482,252,84,27,25,9,1:22.588,,,82.588,,
2483,252,56,17,15,10,1:22.831,,,82.831,,
2484,252,44,27,26,11,1:22.904,,,82.904,,
2485,252,87,1,7,12,1:22.914,,,82.914,,
2486,252,57,1,8,13,1:23.064,,,83.064,,
2487,252,96,15,29,14,1:23.934,,,83.934,,
2488,252,63,25,4,15,1:23.936,,,83.936,,
2489,252,79,25,3,16,1:24.287,,,84.287,,
2490,252,83,18,23,17,1:24.657,,,84.657,,
2491,252,69,18,24,18,1:24.778,,,84.77799999999999,,
2492,252,89,29,10,19,1:24.883,,,84.883,,
2493,252,97,29,9,20,1:25.179,,,85.179,,
2494,252,85,30,17,21,1:26.172,,,86.172,,
2495,252,64,28,21,22,1:27.292,,,87.292,,
2496,252,90,28,22,23,1:27.523,,,87.523,,
2497,252,98,30,16,24,1:32.769,,,92.769,,
2498,253,14,3,6,1,1:18.738,,,78.738,,
2499,253,71,3,5,2,1:18.972,,,78.97200000000001,,
2500,253,30,22,1,3,1:19.150,,,79.15,,
2501,253,77,6,28,4,1:19.821,,,79.821,,
2502,253,56,17,15,5,1:20.488,,,80.488,,
2503,253,55,6,27,6,1:20.510,,,80.51,,
2504,253,65,22,2,7,1:20.653,,,80.65299999999999,,
2505,253,49,15,30,8,1:20.749,,,80.749,,
2506,253,57,1,8,9,1:20.866,,,80.866,,
2507,253,87,1,7,10,1:20.909,,,80.90899999999999,,
2508,253,22,17,14,11,1:21.211,,,81.211,,
2509,253,84,27,25,12,1:21.541,,,81.541,,
2510,253,96,15,29,13,1:22.059,,,82.059,,
2511,253,44,27,26,14,1:22.062,,,82.062,,
2512,253,63,25,4,15,1:23.058,,,83.05799999999999,,
2513,253,83,18,23,16,1:23.328,,,83.328,,
2514,253,97,29,9,17,1:23.689,,,83.689,,
2515,253,69,18,24,18,1:23.760,,,83.76,,
2516,253,99,25,3,19,1:24.286,,,84.286,,
2517,253,85,30,17,20,1:24.696,,,84.696,,
2518,253,89,29,10,21,1:24.900,,,84.9,,
2519,253,64,28,21,22,1:25.157,,,85.157,,
2520,253,90,28,22,23,1:26.098,,,86.098,,
2521,253,98,30,16,24,1:27.853,,,87.85300000000001,,
2522,254,14,3,6,1,1:14.013,,,74.013,,
2523,254,71,3,5,2,1:14.213,,,74.213,,
2524,254,30,22,1,3,1:14.284,,,74.284,,
2525,254,55,6,27,4,1:14.919,,,74.919,,
2526,254,77,6,28,5,1:14.974,,,74.974,,
2527,254,56,17,15,6,1:15.354,,,75.354,,
2528,254,65,22,2,7,1:15.556,,,75.556,,
2529,254,49,15,30,8,1:15.561,,,75.561,,
2530,254,44,27,26,9,1:15.621,,,75.621,,
2531,254,87,1,7,10,1:15.652,,,75.652,,
2532,254,22,17,14,11,1:15.774,,,75.774,,
2533,254,76,1,8,12,1:16.339,,,76.339,,
2534,254,88,27,25,13,1:16.519,,,76.519,,
2535,254,83,18,23,14,1:16.596,,,76.596,,
2536,254,96,15,29,15,1:16.646,,,76.646,,
2537,254,69,18,24,16,1:16.887,,,76.887,,
2538,254,79,25,3,17,1:17.014,,,77.014,,
2539,254,63,25,4,18,1:17.213,,,77.213,,
2540,254,81,29,9,19,1:18.114,,,78.114,,
2541,254,89,29,10,20,1:18.212,,,78.212,,
2542,254,64,28,21,21,1:19.579,,,79.57900000000001,,
2543,254,90,28,22,22,1:19.745,,,79.745,,
